Human gene name	Gene name
IFNA10	Ifna9
IFNA21	Ifna9
IFNA7	Ifna9
IFNA4	Ifna9
IFNA8	Ifna9
IFNA5	Ifna9
IFNA13	Ifna9
IFNA1	Ifna9
	Nphs1os
IFNA2	Ifna14
IFNA17	Ifna14
IFNA16	Ifna14
IFNA6	Ifna14
IFNA14	Ifna14
IFNA10	Ifna14
IFNA21	Ifna14
IFNA7	Ifna14
IFNA4	Ifna14
IFNA8	Ifna14
IFNA5	Ifna14
IFNA13	Ifna14
IFNA1	Ifna14
	Gm12677
	Rps12-ps4
	Ifna-ps1
IFNA2	Ifna15
IFNA17	Ifna15
IFNA16	Ifna15
IFNA6	Ifna15
IFNA14	Ifna15
IFNA10	Ifna15
IFNA21	Ifna15
IFNA7	Ifna15
IFNA4	Ifna15
IFNA8	Ifna15
IFNA5	Ifna15
IFNA13	Ifna15
IFNA1	Ifna15
CLDN1	Cldn1
MREG	Mreg
	Gm29222
RPL18A	Rpl18a
	Gm42912
	9330162012Rik
	Gm42911
	Gm47439
	Mkrn1-ps1
SMAD5	Smad5
	Gm44593
	4921534A09Rik
	4932702P03Rik
POU3F4	Pou3f4
PERP	Perp
CDHR5	Cdhr5
IL12RB2	Il12rb2
	Gm15047
ALDH5A1	Aldh5a1
	Gm11930
	Csnk2a1-ps
PECR	Pecr
SRSF12	Srsf12
	Gm43330
	1810053B23Rik
	Gm18338
	Gm43328
	4930428E07Rik
	Gm43329
	Vmn2r-ps37
RAP1A	Rap1a
	Gm29761
	Gm37281
	Gm48729
	Gm48558
	Gm5432
	Gm48713
	Gm48557
DGKB	Dgkb
PDIA2	Pdia2
	Vmn2r34
SERP1	Serp1
	Gm45276
	BB014433
GPR68	Gpr68
	Gm48483
MAOA	Maoa
CYLC1	Cylc1
	Gm36569
FAM198B	Fam198b
	6720482G16Rik
ZNF560	Zfp26
EIF2A	Eif2a
	Gm5760
	Mrpl48-ps
	Gm44050
	Gm8566
	Gm38825
IFNA2	Ifna12
IFNA17	Ifna12
IFNA16	Ifna12
IFNA6	Ifna12
IFNA14	Ifna12
IFNA10	Ifna12
IFNA21	Ifna12
IFNA7	Ifna12
IFNA4	Ifna12
IFNA8	Ifna12
IFNA5	Ifna12
IFNA13	Ifna12
IFNA1	Ifna12
	Gm6015
SCAMP3	Scamp3
KLK11	Klk11
	Gm38325
	Gm18186
TMCO2	Tmco2
ADCY10	Adcy10
AKAP4	Akap4
DDX10	Ddx10
	Gm12882
FAM69C	Fam69c
CDS1	Cds1
	AC137902.1
C5orf51	AW549877
AKR1C1	Akr1c13
AKR1C4	Akr1c13
AKR1C2	Akr1c13
AKR1C3	Akr1c13
	Gm12936
	Gm48771
	Gm8482
	4732465J04Rik
C2orf72	2810459M11Rik
	Gm26968
	Vmn2r69
CCDC171	Ccdc171
ABHD6	Abhd6
	Gm48738
	Gm48584
	D030046N08Rik
SNX29	Snx29
	Gm36966
POU2F3	Pou2f3
	Gm47521
	Gm12881
SYNPO2L	Synpo2l
UGT8	Ugt8a
	Rps6-ps2
	Gm45504
SALL1	Sall1
	Gm45274
PNRC1	Pnrc1
	Gm6625
	Gm5356
	Gm43273
	Gm43331
	Gm43272
TOX3	Tox3
	Gm10825
ACR	Acr
MID2	Mid2
	Gm31466
	Gm19790
	Gm18997
	Gm18491
	Gm44214
	Gm15678
	Gm48640
FBXO30	Fbxo30
MYOM2	Myom2
	Gm9662
	Gm18518
	Gm18359
	A830012C17Rik
GMCL1	Gmcl1
RWDD4	Rwdd4a
PENK	Penk
	AC134869.1
ISCA1	Isca1
	Gm47986
	Gm12601
EFNB1	Efnb1
	Gm12879
RLF	Rlf
	Gm15105
	Gm29221
	Gm29220
DDI1	Ddi1
PDGFD	Pdgfd
	Gm48286
KLK13	Klk13
KDM5D	Kdm5d
MARK3	Mark3
	Gm12203
	Gm38323
	Platr20
NR1H4	Nr1h4
	Gm15603
	Gm15604
CPA6	Cpa6
	4930428D20Rik
WNT2	Wnt2
	Gm44270
STK38L	Stk38l
	Etohd2
	Gm44814
	2310002F09Rik
	Gm28245
KLK10	Klk10
NAA16	Naa16
	Gm16069
	Gm26960
	1700020N18Rik
	Gm16341
HTR2B	Htr2b
DBT	Dbt
	1700104B16Rik
	Gm31510
SLC27A3	Slc27a3
	Gm28246
	Gm33543
	Gm47719
	Gm47718
CCNK	Ccnk
	Gm44639
	Gm14769
	Gm39041
DMD	Dmd
ABHD2	Abhd2
	Gm37914
PSMD1	Gm21972
SMIM18	Smim18
PSMD1	Psmd1
GTF2E2	Gtf2e2
	Gm27046
KLK8	Klk8
	Cbx3-ps3
	Gm5147
	Gm16581
IL6R	Il6ra
	Xlr3a
	Gm17106
LMLN	Lmln
	Gm28247
	Gm28248
CUL2	Cul2
FAF2	Faf2
ATP6AP1L	Atp6ap1l
	Gm42809
	Gm4596
	Gm43651
	Gm38005
	Gm6578
	Traj12
	5330413D20Rik
	Ighv5-10
	Gm47136
	Gm18493
	Gm35501
FOXR2	Foxr2
	Gm32222
	Gm19010
	AC155314.1
	Gm29341
TMEM169	Tmem169
	Gm44817
PIWIL4	Piwil4
KLK14	Klk14
MORC2	Morc2b
CCDC149	Ccdc149
	Gm29149
	Gm37187
	Gm6276
	Gm29148
	Gm15897
	Gm4279
HAVCR1	Gm12169
	Ighv2-5
	Vmn2r-ps38
	Gm29145
	Gm10020
LY96	Ly96
RRAGB	Rragb
TMEM50A	Tmem50a
KLK12	Klk12
	Gm48652
	Gm10275
	Gm6611
	Gm16576
RPL35A	Rpl35a
	Gm12404
	Gm47724
ARMC9	Armc9
	Gm3519
	Gm47725
	Gm12569
	Traj11
	Gm44578
FAM219A	Fam219a
	Vmn2r-ps70
SLCO1A2	Slco1a6
	Gm18360
	Vmn2r70
ATP8B2	Atp8b2
SLC9B2	Slc9b2
	Traj9
RNLS	Rnls
	Gm47137
	Traj8
	Atp10d
	Traj7
TPCN2	Tpcn2
	Traj6
	Traj5
	Vmn2r71
S1PR5	S1pr5
TOPAZ1	Topaz1
AC011473.4	Klk9
KLK9	Klk9
	Gm15586
	Gm36235
	Gm10706
	Gm18114
	Vmn2r-ps72
	Gm48303
	Vmn2r-ps73
	Gm14812
	Gm16531
	Gm37094
	Gm38378
	Gm44786
	Gm11934
TNFAIP3	Tnfaip3
	AC133101.1
ENTPD4	Entpd4
LAPTM4B	Laptm4b
	Gm26585
	Gm7237
SSC5D	Ssc5d
	Gm35755
	Gm48715
RNGTT	Rngtt
	Gm14809
BIVM	Bivm
MFSD4B	Mfsd4b5
OR10H1	Olfr55
OR10H2	Olfr55
OR10H5	Olfr55
	Ighv5-11
PRAMEF20	C87499
PRAMEF4	C87499
PRAMEF25	C87499
PRAMEF6	C87499
PRAMEF14	C87499
PRAMEF18	C87499
PRAMEF7	C87499
PRAMEF10	C87499
PRAMEF17	C87499
PRAMEF11	C87499
PRAMEF1	C87499
PRAMEF19	C87499
PRAMEF27	C87499
PRAMEF15	C87499
PRAMEF2	C87499
PRAMEF12	C87499
PRAMEF13	C87499
PRAMEF33	C87499
PRAMEF8	C87499
PRAMEF5	C87499
PRAMEF9	C87499
PRAMEF26	C87499
GARS	Gars
MED30	Med30
ABCC2	Abcc2
	Traj4
NPTN	Nptn
OR10H1	Olfr239
OR10H2	Olfr239
OR10H5	Olfr239
	Traj3
	Gm29051
	Obox6-ps1
	Traj2
	Gm4518
	Gm18159
	H2-M6-ps
	Gm20400
	Traj1
	Gm8023
	Gm12170
	4930527J03Rik
	Gm12171
	Gm43685
	Gm43686
TNN	Tnn
	Gm27221
TMED4	Tmed4
LGI2	Lgi2
	Rpl9-ps2
	Gm27175
	Gm21451
NRL	Nrl
	Gm2093
RPP14	Rpp14
	Vmn2r-ps74
	Vmn2r72
	Gm42827
SBK2	Sbk2
	Fam219aos
	Gm6390
GLG1	Glg1
CLK4	Clk4
MS4A18	Ms4a18
RPS23	Rps23
	Speer2
	Gm16867
	Gm2092
	Gm16275
	Gm48215
	Gm232
FLYWCH2	Flywch2
	Gm11820
	Gm28347
	Gm44785
	Gm29144
	Gm48666
	Gm18779
	Gm37480
ERVFRD-1	Gm27179
ARPP19	Arpp19
HES6	Hes6
LRCH3	Lrch3
	4930510E17Rik
	Gm37847
UGGT1	Uggt1
ATXN10	Atxn10
OSBPL1A	Osbpl1a
	6230400D17Rik
	D930048G16Rik
SEC24C	Sec24c
	Gm37486
SRRM2	Srrm2
TUBA8	Tuba8
HAVCR1	BC053393
	Gm15856
MFSD4B	Mfsd4b3
	Gm12815
	Gm12820
	Skint4
	Gm11935
PURA	Pura
	Gm3331
POLR2K	Polr2k
SCT	Sct
RTN2	Rtn2
	Gm48061
TRAC	Trac
	Gm5950
CLDN16	Cldn16
	Gm10371
	Gm27023
PLCD4	Plcd4
EFNA5	Efna5
	Gm15562
	AC131586.1
	Gm48606
DNAL4	Dnal4
SAMD4A	Samd4
	Gm36372
	Gm48605
	Gm48607
	Gm37443
	Gm28817
PEX5L	Pex5l
	Gm28816
NDUFAF4	Ndufaf4
	Gm12115
	A330069K06Rik
	Ighv5-12
	Gm19066
	Gm43839
	Gm37892
	Ighv2-6
ADK	Adk
	Gm38295
TUFM	Tufm
	7530416G11Rik
PTPRF	Ptprf
	Lipo5
	Gm20069
UBR7	Ubr7
	Gm4825
	Gm48066
	Gm48065
DRD4	Drd4
ELP1	Ikbkap
	Gm35154
SLC6A3	Slc6a3
	Gm14770
	Tsga8
	Gm8980
	Lipo4
	Gm6283
	AC107645.1
	Gm44551
OR2AT4	Olfr520
	Lipo3
OR10H1	Olfr1564
OR10H2	Olfr1564
OR10H5	Olfr1564
	Gm12265
	Gm12266
	Gm38387
	Gm37755
RPEL1	Rpe
RPE	Rpe
	Gm37652
TOM1L2	Tom1l2
	Gm10258
	Gm37024
	Gm38197
	Gm38066
	Gm35572
MECOM	Mecom
PIK3R1	Pik3r1
	Gm29705
SLC17A3	Slc17a3
	Gm28373
	BC049762
ITPK1	Itpk1
DAPK2	Dapk2
	Dppa1
	Gm7420
TIAL1	Tial1
RNF32	Rnf32
CD28	Cd28
	Gm8978
C1orf87	Gm12695
	Lipo2
IP6K3	Ip6k3
	Gm14614
LAX1	Lax1
	Gm37167
	Gm37229
CD53	Cd53
ROBO4	Robo4
	Gm10729
	Gm38252
	Gm37342
	C130089K02Rik
	Gm10728
MAP4K1	Map4k1
	Gm37675
	3110080O07Rik
	5430420F09Rik
	Gm37526
	Gm20089
	Gm37465
	Gm38055
	Gm38000
CCDC170	Ccdc170
	Gm20620
MAML3	Maml3
REC114	Rec114
EEA1	Eea1
TF	Trf
	Gm20892
MOAP1	Moap1
CNGB1	Cngb1
	Gm14380
	Gm15632
	AC159002.2
	Gm37616
	BC037032
PCK2	Pck2
	Gm11780
	Gm41077
TTLL5	Ttll5
FUT11	Fut11
	4930539M17Rik
	Gm29386
ZNF131	Zfp131
	Gm8860
OXCT1	Oxct1
IMPAD1	Impad1
GON7	Gm28051
GON7	Gm20604
	Gm14613
DAD1	Dad1
	Gm27162
	6820402A03Rik
	Gm37570
CHCHD1	Chchd1
ILVBL	Ilvbl
	Gm15789
	Gm38162
	Gm37192
	Gm37285
KANSL1L	Kansl1l
	Gm27166
	Gm8767
	AW112010
GON7	Gon7
PDE6A	Pde6a
	Gm2829
TLX3	Tlx3
RP9	Rp9
TMEM251	Tmem251
CLCN5	Clcn5
TRNAU1AP	Trnau1ap
TPM1	Tpm1
	Gm21971
	Gm47042
	Gm37019
	Gm36638
TCAIM	Tcaim
	Gm36638
	Gm19182
TRIM24	Trim24
	Olfr521
	Rps2-ps10
AOC1	1600015I10Rik
	Gm32171
	Gm37758
	Gm2670
WNT5A	Wnt5a
	Gm17800
PGM5	Pgm5
	2310026L22Rik
	Gm13326
	Gm20808
SEMA3G	Sema3g
	Gm37976
	Gm44129
	Gm21815
THSD7A	Thsd7a
	Gm15129
FAM156B	Tmem29
FAM156A	Tmem29
	Gm37043
KIAA0895	9530077C05Rik
	Vmn1r-ps13
	Ighv1-79
	Gm3604
	Gm40377
VN1R5	Vmn1r26
C1orf216	5730409E04Rik
	Gm47775
	Gm47777
	Gm47778
	Celrr
	Gm35549
	Gm10698
	Gm26802
	Gm38910
	Gm47784
	Gm12933
	Gm27156
PKD1	Pkd1
	Gm9256
SLC9B1	Slc9b1
THOC2	Thoc2
RSRP1	Rsrp1
RANBP17	Ranbp17
OR52N2	Olfr666
	Gm2101
	Gm45275
	Gm45272
	Gm46364
	Gm26777
P3H1	P3h1
	Gm18916
	2310002D06Rik
	Gm29598
	Gm47852
	Gm12890
	4933406B15Rik
	Gm17225
	Gm13025
GALNT16	Galnt16
ARSJ	Arsj
MS4A8	Ms4a8a
	AC167565.1
	AC167565.2
FAM206A	Fam206a
OR52N2	Olfr667
	Gm12888
RCC2	Rcc2
	Gm29597
CPNE9	Cpne9
	Gm6170
	Gm12889
	Gm12885
	Gm12884
	Gm43327
	Gm12883
	Gm20568
CXCR4	Cxcr4
	Gm10242
	Gm29407
CENPW	Cenpw
	Gm18538
	Gm29405
	Gm19172
	Gm29406
	Gm21089
	Gm48674
	Gm20913
ZBTB10	Zbtb10
AOC1	Doxl2
	Gm16123
	AC159002.1
DLAT	Dlat
	Gm7386
AP003071.5	1810010D01Rik
	Gm336
	Gm45186
	Gm10058
	Ywhaq-ps1
OR10H4	Olfr63
OR10H3	Olfr63
RSF1	Rsf1
	Gm42729
	Gm3266
	F730035P03Rik
PDS5A	Pds5a
	Gm48675
	Gm29404
	Gm29403
MYH4	Myh4
	Gm47003
	Gm28350
AAED1	Aaed1
	Gm28964
	C330021F23Rik
IQCG	Iqcg
	Gm48425
ATP5MGL	Gm5426
ATP5MG	Gm5426
HSPE1-MOB4	Mob4
MOB4	Mob4
EXT1	Ext1
PSMB2	Psmb2
	4930419G24Rik
	1700017D01Rik
AKR1A1	Akr1a1
	Rps23-ps2
	Gm7182
	Gm37567
	Gm38264
	Srprb
USH2A	Ush2a
	Gm18354
	C030034L19Rik
	Gm37459
	Gm6501
	D630029K05Rik
	Gm19445
ZNF704	Zfp704
	Gm12482
C19orf18	2900092C05Rik
OR13F1	Olfr275
CHFR	Chfr
	Gm6266
	Zfp422-ps
	Olfr274-ps1
	4930459C07Rik
	Gm20108
OR52N2	Olfr668
OR13C3	Olfr273
ARNTL2	Arntl2
	Gm5373
	Gm33782
	Gm48428
	Gm48427
CD47	Cd47
SUCLG1	Suclg1
CYB5A	Cyb5a
	Gm15877
	Gm15816
MARCH4	March4
	AC154265.2
INHBE	Inhbe
	AC131586.3
USP37	Usp37
	Gm6296
ERAP1	Erap1
	2410137M14Rik
MAOB	Maob
GLI1	Gli1
ANK1	Ank1
	4933412E12Rik
TF	Gm20425
	Gm15843
	Rsf1os2
	Vmn2r-ps91
	Zfp709
	B230369F24Rik
QARS	Qars
AC025263.2	Rab3ip
CLNS1A	Clns1a
	Gm13566
	Gm13567
	Gm38001
RABL2A	Rabl2
RABL2B	Rabl2
HNRNPU	Hnrnpu
OPRK1	Oprk1
	Anp32-ps
	Gm12117
	Gm12116
SMPDL3B	Smpdl3b
	Ccnb2-ps
	Gm12118
	Zfp882
MANSC1	Mansc1
	Gm43935
	Gm13325
	Gm13322
NR1H2	Nr1h2
	Gm28249
PPIP5K2	Ppip5k2
	Zfp617
	Gm43952
HP1BP3	Hp1bp3
	Gm16146
	Gm47786
	4930407G08Rik
	Cct3-ps1
	Gm42727
	4930405O22Rik
	Vmn2r-ps75
	Gm42728
OR13C8	Olfr272
	Vmn2r-ps76
	C030017G13Rik
SLC22A15	Slc22a15
ESR1	Esr1
DNAJB4	Dnajb4
IAPP	Iapp
	Rpl26-ps6
OR13C5	Olfr271-ps1
OR13C2	Olfr271-ps1
OR13C9	Olfr271-ps1
	Gm47004
	Gm17228
	Gm37971
	Gm46424
FBXL17	Fbxl17
	Gm47200
OAF	Oaf
CDC14B	Cdc14b
ARHGAP9	Arhgap9
KRTDAP	Krtdap
	Mtag2
SLCO1A2	Slco1a5
BSPRY	Bspry
LIN7B	Lin7b
ITPKC	Itpkc
	Rsf1os1
	Gm7657
	Gm47785
	4933411G06Rik
	Rpl15-ps5
PRSS33	Prss33
FOSB	Fosb
	Gm10505
	Gm12455
	Gm47388
	Gm47389
	Gm32552
	Gm40773
	4930431F10Rik
	Gm47392
OR13D1	Olfr270
	Gm28319
GRM4	Grm4
	Gm6983
TMEFF2	Tmeff2
TMED1	Tmed1
DEPDC1	Depdc1a
	Gm47398
	Gm18598
	Gm18306
SLC2A12	Slc2a12
	Vmn1r-ps84
	Gm40638
SERPINI2	Serpini2
SNRPA	Snrpa
	Vmn1r167
MTRF1	Mtrf1
	Gm4795
	Gm8745
FRMD7	Frmd7
PPFIA3	Ppfia3
CLPTM1L	Clptm1l
	Gm20786
	Gm6639
SLC1A7	Slc1a7
TBPL1	Tbpl1
CAST	Cast
NYNRIN	Nynrin
FBXO15	Fbxo15
	Vmn2r-ps77
STK26	Stk26
	4933411E08Rik
	Vmn2r73
	Gm27165
	Gm37852
	Gm27164
	5330439M10Rik
	Gm28320
MYH8	Myh8
	Gm14686
	Gm43219
EMD	Emd
	Gm4926
	Gm8197
	Gm28322
STEAP1	Steap1
STEAP1B	Steap1
	Gm40466
	Gm45754
	Gm20778
PDE6C	Pde6c
COPS7A	Cops7a
ASH2L	Ash2l
	Gm12173
SLC25A4	Slc25a4
	Gm21769
BORCS5	Borcs5
	Gm21811
ANXA4	Anxa4
HAVCR1	Timd2
ENPP3	Enpp3
	Gm15404
	Gm15403
	Gm27039
CBLN3	Cbln3
	Gm45727
HIKESHI	Hikeshi
PIAS1	Pias1
	Gm44661
C19orf54	BC024978
VWA3A	Vwa3a
NIPSNAP3A	Nipsnap3a
ATG4D	Atg4d
CNOT9	Cnot9
	Gm44017
CORIN	Corin
	Gm6706
	Marcksl1-ps4
AKR1C1	Akr1c19
AKR1C4	Akr1c19
AKR1C2	Akr1c19
AKR1C3	Akr1c19
INHBC	Inhbc
PXK	Pxk
	Gm40639
TRIOBP	Triobp
	Gm18195
NEU3	Neu3
AXL	Axl
RBPMS	Rbpms
	Gm45576
	Zfp81
	Gm45575
	Gm8623
KRI1	Kri1
	AA386476
	Gm37733
ZNF142	Zfp142
ING2	Ing2
COX20	Cox20
GAP43	Gap43
	Gm15459
	1700029J03Rik
	AC121577.1
SPAG1	Spag1
	Gm11415
GNG14	Gm5741
	6030471H07Rik
	Gm11779
	Gm11782
	Gm11781
	4930423M02Rik
	Gm47255
GPR137B	Gpr137b
XRRA1	Xrra1
CBL	Cbl
SMARCAL1	Smarcal1
C8B	C8b
USP41	Usp18
USP18	Usp18
	Gm16397
	Gm10344
GIN1	Gin1
	Ces1f
ZXDC	Zxdc
	Dtnbos
DTNB	Dtnb
KBTBD6	Kbtbd7
KBTBD7	Kbtbd7
	Gm44148
KBTBD6	Kbtbd6
KBTBD7	Kbtbd6
HLA-B	H2-M5
HLA-A	H2-M5
HLA-G	H2-M5
HLA-C	H2-M5
HLA-F	H2-M5
HLA-E	H2-M5
ITGB6	Itgb6
ARMCX6	Armcx6
	Gm47946
	Gm6969
PGBD1	Pgbd1
	Gm12366
	Gm38405
C9orf72	3110043O21Rik
	Gm45884
	Gm16145
SPCS2	Spcs2
SIRT1	Sirt1
COL19A1	Col19a1
PYROXD1	Pyroxd1
	Ces2d-ps
	Gm18539
	Sly
SV2A	Sv2a
NHLH2	Nhlh2
VIL1	Vil1
NOL9	Nol9
	Gm42470
	Gm35715
CCDC12	Ccdc12
ZSCAN26	Zscan26
	Gm47613
	Gm47614
	Gm40646
	Olfr934
	Gm19173
	4930563H07Rik
AOC1	Svs1
SLC4A4	Slc4a4
	AC122858.2
	Gm47626
VGLL2	Vgll2
	4930470G03Rik
PODN	Podn
	C030015A19Rik
CFAP100	Cfap100
	Vmn2r89
	A930030B08Rik
	Gm35164
WDR83	Wdr83
	3110067C02Rik
RECQL	Recql
OR8G5	Olfr935
SMIM32	Gm45623
	Zfp101
	1700025L06Rik
LDLRAD1	Ldlrad1
OR8G5	Olfr146
	Gm8798
MYOD1	Myod1
	Gm45639
ELANE	Elane
MAPK4	Mapk4
SLC6A13	Slc6a13
	Gm27220
	Gm17175
	Gm28165
	Gm16005
	Gm28709
	Gm38697
	Gm16290
	Gm17174
	Gm28965
PLA2G12B	Pla2g12b
	Gm45638
	1810034E14Rik
	Gm45619
	Gm35850
RPA2	Rpa2
	Gm47923
	Gm16289
	Gm17078
CCDC85C	Ccdc85c
GPNMB	Gpnmb
	Gm18079
	4932412D23Rik
	Gm35217
LRRC42	Lrrc42
	Vmn2r-ps111
	Gm15787
	Gm7247
	Gm12886
	Gm11245
SYF2	Syf2
	Gm11252
	Gm11243
	Gm4181
PTPRD	Ptprd
	D730045A05Rik
	Gm12880
HDHD3	Hdhd3
	Gm12887
	Vmn2r88
	Gm5547
	D630033O11Rik
	Gm9176
	Gm43136
	Gm12878
	Gm48087
	Gm13633
FHL1	Fhl1
	Gm29599
	Gm13632
	Gm12892
	Gm26686
	Gm28250
	Gm12896
	Gm11609
	Gm16459
	Gm28251
	Gm11579
SLC17A8	Slc17a8
EXPH5	Exph5
	Gm13324
GOLGA3	Golga3
	Gm37198
	Nebl
	2310016D23Rik
ADORA3	Adora3
	AU023070
	AW047730
	Gm12367
	Gm19560
	Gm20647
	Gm17836
WDR49	Wdr49
	AI849053
	AC140406.2
	AC140406.3
	AC122858.1
	Gm1976
SCP2	Scp2
	Gm5622
	Gm27038
	2700099C18Rik
	4930555K19Rik
	Gm7807
TMIGD3	Tmigd3
	AC157550.1
	6820431F20Rik
CSNK2A3	Gm10031
CSNK2A1	Gm10031
	Actg-ps1
	5830462O15Rik
	Gm10313
	Gm20455
ASZ1	Asz1
	2610005L07Rik
PLAC9	Plac9
CBLN2	Cbln2
	AC061963.1
CDKN2AIP	Cdkn2aip
BTBD10	Btbd10
KMT2A	Kmt2a
	AC122858.3
	Gm15319
	AC140406.1
WDR83OS	Wdr83os
	Cacna2d3
KLF11	Klf11
	Gm12897
XPO1	Xpo1
	Gm15207
	Gm12893
	Gm12895
	Gm12877
	Gm12874
	E030037K01Rik
	Gm8575
KHNYN	Khnyn
HELT	Helt
SYAP1	Syap1
AKR1C1	Akr1c12
AKR1C4	Akr1c12
AKR1C2	Akr1c12
AKR1C3	Akr1c12
	Gm44036
	Gm12416
	Gm12414
	Gm28243
	Eif2c5
ATG10	Atg10
	Gm35963
	Gm5122
	Gm9703
	Gm28244
	Gm42718
	Gm5698
	Gm12421
	Gm9458
BNC2	Bnc2
	E230015B07Rik
	Gm47683
	Gm21771
AC007906.2	Gm19935
DHPS	Dhps
	Gm7214
HHIPL1	Hhipl1
	Gm19810
	Gm39348
	Gm43203
	AC160562.1
OIT3	Oit3
ATP11B	Atp11b
	1810020O05Rik
CFD	Cfd
	Vmn2r-ps78
	Vmn2r74
	Gm6822
	Gm1758
	Gm38362
IGIP	Igip
	Mecomos
	Gm15994
	A630010A05Rik
	Vmn2r-ps79
	Gm37479
	Gm47381
	Gm38240
AC118549.1	Zzz3
CAPN8	Capn8
	Gm4130
	Rpl31-ps9
ZFP57	Zfp57
	Vmn2r-ps80
THSD7B	Thsd7b
	Vmn2r-ps81
GRIA2	Gria2
IWS1	Iws1
	A830009L08Rik
	Gm29540
	Gm37660
	4930478K11Rik
	Vmn2r-ps82
CYSTM1	Cystm1
KCNC1	Kcnc1
	Gm6088
	Gm43490
	Gm43000
HPN	Hpn
	Gm21476
SDR39U1	Sdr39u1
	9430069I07Rik
PER2	Per2
MATN2	Matn2
CACNA2D1	Cacna2d1
	Gm32939
ELF1	Elf1
	Gm33914
	Gm48003
	4933433G08Rik
	Gm48004
	Gm48006
	Gm34004
	Gm48005
LRTM1	Lrtm1
	Gm45475
CES2	Ces2e
	Vmn2r53
MCUR1	Mcur1
NIPSNAP3A	Nipsnap3b
	Gm26978
	Gm15773
	Gm26632
	Vmn2r54
	Vmn1r168
SETD4	Setd4
FAM98A	Fam98a
	Vmn1r169
CNR1	Cnr1
	Gm6043
MRPS14	Mrps14
	4930517J16Rik
	Gm12462
	Vmn2r55
	5730488B01Rik
PAX5	Pax5
SNAI2	Snai2
	I730028E13Rik
	Vmn2r56
	Gm34105
	B930092H01Rik
	AC169385.1
ETS2	Ets2
	Gm16225
SPACA1	Spaca1
	Gm19108
ACTL9	Actl9
TRIM29	Trim29
	7630403G23Rik
	Gm47007
AC034102.2	Pa2g4
PA2G4	Pa2g4
	Gm27161
NPTXR	Npcd
KANK1	Kank1
DHTKD1	Dhtkd1
WBP4	Wbp4
TRPC7	Trpc7
SNRNP48	Snrnp48
	4930516B21Rik
	Gm29021
MDFI	Mdfi
	Vmn2r35
TEX13B	Tex13b
TEX13A	Tex13b
	Vmn2r-ps40
	Gm29649
	Gm5828
	Gm38330
	Gm15790
JPH1	Jph1
	Gm37278
	Gm37064
	Gm36951
	Gm29428
	AC154606.1
	Gm12875
	Gm12876
	Gm38132
EFCAB1	Efcab1
	9530002B09Rik
	Gm37202
	Gm30074
PDCD10	Pdcd10
	Gm43138
	Gm37170
CISD2	Cisd2
GPS2	Gps2
	Gm8055
MFSD4B	Mfsd4b1
	Gm10655
	Gm7841
	Gm28376
	Gm7551
	4921511E07Rik
	1810008I18Rik
	Vmn2r36
	Gm5687
MED16	Med16
FAM131B	Fam131b
	Gm11819
	Gm7488
NPTXR	Nptxr
	Gm42934
	Gm20548
EPM2A	Epm2a
	Gm15529
	Gm12872
	Gm44472
	Gm48839
	Gm12873
	Gm20091
	Gm5300
	Gm47858
	Gm13267
	Gm8601
SCYL2	Scyl2
COL23A1	Col23a1
TFAP2E	Tfap2e
	Gm17832
PPARGC1B	Ppargc1b
	Gm43787
	Rpl17-ps11
	Gm11826
	Gm44784
	Gm16224
WDFY3	Wdfy3
DIXDC1	Dixdc1
RUNX3	Runx3
MUS81	Mus81
	Gm48314
ALAD	Alad
UMOD	Umod
RLBP1	Rlbp1
SF1	Sf1
	4930447C11Rik
SMCO2	Smco2
RPS6KA6	Rps6ka6
SOCS6	Socs6
OR7A17	Olfr19
OR7A10	Olfr19
OR7A5	Olfr19
	Gm6946
	Gm38133
	Gm44932
	Ighv1-80
	Gm5699
	Gm29669
	Gm48195
	Gm48690
EIF4EBP3	Eif4ebp3
	Gm7489
	Gm28644
	Gm27245
	AC122341.1
SAMD12	Samd12
CBX6	Cbx6
	Gm13611
CYS1	Cys1
	Gm32816
	Gm40457
IGF1	Igf1
BAG3	Bag3
ANKHD1-EIF4EBP3	Ankhd1
ANKHD1	Ankhd1
	AL589670.5
	Gm38135
	2610300A13Rik
AKAP3	Akap3
C1QTNF12	C1qtnf12
LONRF2	Lonrf2
	Gm39168
	Gm26531
	Gm37804
	Gm48008
	Gm45255
	2610306O10Rik
	AC165155.1
	Gm30931
TGFB3	Tgfb3
MCU	Mcu
GPR183	Gpr183
	Gm47008
	Gm29927
	AC105324.1
PHF7	Phf7
	AC164297.2
	Gm48351
	Gm48360
	AC164297.1
IGKV6D-41	Igkv5-45
IGKV6D-21	Igkv5-45
IGKV6-21	Igkv5-45
GPR18	Gpr18
	Gm10769
CACYBP	Cacybp
	AC124569.1
	Gm48361
	Zfp640
GOLGA8F	Golga2
GOLGA6B	Golga2
GOLGA8J	Golga2
GOLGA2	Golga2
GOLGA8T	Golga2
GOLGA8R	Golga2
GOLGA8Q	Golga2
GOLGA6C	Golga2
GOLGA8S	Golga2
GOLGA8M	Golga2
GOLGA8H	Golga2
GOLGA8A	Golga2
GOLGA6A	Golga2
GOLGA8G	Golga2
GOLGA8K	Golga2
GOLGA8O	Golga2
GOLGA8N	Golga2
GOLGA8B	Golga2
GOLGA6D	Golga2
	AC124569.2
	1810041H14Rik
	Gm40988
