GeneID	GeneSymbol	Chrom	TrAccess	PrAccess	TrID
103160686	Tmem125	NW_003613906.1	XM_016975724.1	XP_016831213.1	rna15483
103160686	Tmem125	NW_003613906.1	XM_016975726.1	XP_016831215.1	rna15484
103160686	Tmem125	NW_003613906.1	XM_016975725.1	XP_016831214.1	rna15482
103160686	Tmem125	NW_003613906.1	XM_016975728.1	XP_016831217.1	rna15481
103160687	LOC103160687	NW_003613906.1	XR_001726697.1	-	rna15461
103160688	LOC103160688	NW_003613906.1	XR_482371.2	-	rna15439
103160689	LOC103160689	NW_003613906.1	XM_016975716.1	XP_016831205.1	rna15460
103160691	LOC103160691	NW_003614143.1	XR_482835.1	-	rna20903
103160692	LOC103160692	NW_003614143.1	XM_016977094.1	XP_016832583.1	rna20880
103160693	LOC103160693	NW_003613940.1	XR_482440.2	-	rna16347
103160693	LOC103160693	NW_003613940.1	XR_001726783.1	-	rna16348
103160695	LOC103160695	NW_003613924.1	XR_001726750.1	-	rna16034
103160695	LOC103160695	NW_003613924.1	XR_482414.2	-	rna16035
103160696	LOC103160696	NW_003614072.1	XR_482693.2	-	rna19273
103160697	LOC103160697	NW_003614072.1	XR_482692.2	-	rna19272
103160699	LOC103160699	NW_003614119.1	XR_482758.2	-	rna20294
103160699	LOC103160699	NW_003614119.1	XR_001727191.1	-	rna20292
103160699	LOC103160699	NW_003614119.1	XR_001727190.1	-	rna20293
103160703	LOC103160703	NW_003613716.1	XM_007638306.2	XP_007636496.1	rna8381
103160706	LOC103160706	NW_003613734.1	-	-	gene5724
103160709	LOC103160709	NW_003614921.1	XR_483584.2	-	rna31563
103160710	Cnih1	NW_003613770.1	XM_007640788.1	XP_007638978.1	rna10418
103160711	LOC103160711	NW_003613770.1	-	-	gene6621
103160712	LOC103160712	NW_003614718.1	-	-	gene19046
103160715	LOC103160715	NW_003613788.1	-	-	gene7030
103160717	LOC103160717	NW_003613788.1	-	-	gene7019
103160722	LOC103160722	NW_003613669.1	XM_016968135.1	XP_016823624.1	rna5944
103160726	LOC103160726	NW_003613773.1	XR_482018.2	-	rna10485
103160728	LOC103160728	NW_003613580.1	XR_479673.2	-	rna69
103160729	LOC103160729	NW_003613925.1	XR_482415.1	-	rna16057
103160729	LOC103160729	NW_003613925.1	XR_001726753.1	-	rna16056
103160730	LOC103160730	NW_003613925.1	-	-	gene10232
103160731	LOC103160731	NW_003617068.1	XR_484232.1	-	rna39266
103160731	LOC103160731	NW_003617068.1	XR_484231.2	-	rna39267
103160731	LOC103160731	NW_003617068.1	XR_484233.2	-	rna39268
103160732	LOC103160732	NW_003613591.1	XR_482029.2	-	rna1083
103160735	LOC103160735	NW_003613591.1	-	-	gene692
103160736	LOC103160736	NW_003614022.1	XM_016976418.1	XP_016831907.1	rna18195
103160736	LOC103160736	NW_003614022.1	XM_007644553.2	XP_007642743.2	rna18194
103160738	LOC103160738	NW_003614206.1	XR_482929.2	-	rna22233
103160742	LOC103160742	NW_003614077.1	XR_482695.2	-	rna19329
103160742	LOC103160742	NW_003614077.1	XR_001727097.1	-	rna19331
103160742	LOC103160742	NW_003614077.1	XR_482696.2	-	rna19327
103160742	LOC103160742	NW_003614077.1	XR_001727098.1	-	rna19328
103160742	LOC103160742	NW_003614077.1	XR_001727096.1	-	rna19330
103160750	LOC103160750	NW_003613992.1	XR_001726921.1	-	rna17602
103160752	LOC103160752	NW_003613581.1	XR_001726748.1	-	rna141
103160752	LOC103160752	NW_003613581.1	XR_001726749.1	-	rna142
103160752	LOC103160752	NW_003613581.1	XR_001726744.1	-	rna143
103160753	LOC103160753	NW_003613581.1	XR_482184.1	-	rna133
103160754	Srp9	NW_003613581.1	XM_007640837.1	XP_007639027.1	rna108
103160756	LOC103160756	NW_003613581.1	XM_016974649.1	XP_016830138.1	rna109
103160757	LOC103160757	NW_003613735.1	XR_481876.2	-	rna9112
103160758	LOC103160758	NW_003614120.1	-	-	gene13051
103160759	LOC103160759	NW_003613778.1	XR_001726231.1	-	rna10588
103160761	LOC103160761	NW_003615788.1	XR_483958.2	-	rna36355
103160762	LOC103160762	NW_003614190.1	-	-	gene14084
103160763	LOC103160763	NW_003614190.1	XM_016977293.1	XP_016832782.1	rna21799
103160764	LOC103160764	NW_003616047.1	XR_484017.2	-	rna37079
103160765	Tcerg1l	NW_003615520.1	XM_007653073.1	XP_007651263.1	rna35299
103160767	LOC103160767	NW_003613615.1	XR_483175.2	-	rna2597
103160768	LOC103160768	NW_003613615.1	XR_483176.2	-	rna2596
103160769	LOC103160769	NW_003613615.1	XR_483177.2	-	rna2606
103160769	LOC103160769	NW_003613615.1	XR_001727795.1	-	rna2605
103160769	LOC103160769	NW_003613615.1	XR_001727794.1	-	rna2601
103160769	LOC103160769	NW_003613615.1	XR_001727796.1	-	rna2602
103160769	LOC103160769	NW_003613615.1	XR_001727798.1	-	rna2603
103160769	LOC103160769	NW_003613615.1	XR_483178.2	-	rna2600
103160769	LOC103160769	NW_003613615.1	XR_001727797.1	-	rna2604
103160770	LOC103160770	NW_003613615.1	XR_001727800.1	-	rna2607
103160771	LOC103160771	NW_003613615.1	XR_483180.1	-	rna2608
103160773	Zfp36l2	NW_003613615.1	XM_007648243.1	XP_007646433.1	rna2609
103160775	LOC103160775	NW_003617412.1	XR_484273.2	-	rna39732
103160776	LOC103160776	NW_003613779.1	-	-	gene6781
103160777	LOC103160777	NW_003613640.1	XR_001721736.1	-	rna4149
103160777	LOC103160777	NW_003613640.1	XR_001721735.1	-	rna4152
103160777	LOC103160777	NW_003613640.1	XR_001721744.1	-	rna4151
103160777	LOC103160777	NW_003613640.1	XR_001721738.1	-	rna4150
103160780	LOC103160780	NW_003614308.1	-	-	id269547
103160780	LOC103160780	NW_003614308.1	-	-	gene15629
103160794	LOC103160794	NW_003614262.1	XM_007647112.1	XP_007645302.1	rna23346
103160795	Pou6f1	NW_003616358.1	XM_007654308.2	XP_007652498.1	rna37965
103160795	Pou6f1	NW_003616358.1	XM_016963417.1	XP_016818906.1	rna37966
103160795	Pou6f1	NW_003616358.1	XM_007654310.2	XP_007652500.1	rna37964
103160796	LOC103160796	NW_003614438.1	-	-	gene16835
103160799	LOC103160799	NW_003613819.1	-	-	gene7679
103160802	LOC103160802	NW_003614453.1	XR_483237.1	-	rna26160
103160803	LOC103160803	NW_003613670.1	-	-	gene3854
103160804	LOC103160804	NW_003614460.1	XR_001727832.1	-	rna26249
103160804	LOC103160804	NW_003614460.1	XR_001727834.1	-	rna26250
103160804	LOC103160804	NW_003614460.1	XR_001727838.1	-	rna26251
103160804	LOC103160804	NW_003614460.1	XR_001727831.1	-	rna26252
103160804	LOC103160804	NW_003614460.1	XR_483250.2	-	rna26253
103160804	LOC103160804	NW_003614460.1	XR_001727835.1	-	rna26254
103160804	LOC103160804	NW_003614460.1	XR_001727837.1	-	rna26255
103160804	LOC103160804	NW_003614460.1	XR_001727833.1	-	rna26256
103160804	LOC103160804	NW_003614460.1	XR_001727836.1	-	rna26257
103160806	LOC103160806	NW_003613799.1	XM_007641321.2	XP_007639511.1	rna11396
103160809	LOC103160809	NW_003614521.1	-	-	gene17481
103160811	LOC103160811	NW_003613718.1	XR_481709.2	-	rna8596
103160812	LOC103160812	NW_003617381.1	XM_007655130.1	XP_007653320.1	rna39692
103160814	LOC103160814	NW_003613824.1	XR_482169.2	-	rna12228
103160815	LOC103160815	NW_003613824.1	-	-	gene7784
103160821	LOC103160821	NW_003613585.1	-	-	gene400
103160822	LOC103160822	NW_003614705.1	XM_016979180.1	XP_016834669.1	rna29121
103160823	LOC103160823	NW_003614208.1	XR_482948.2	-	rna22299
103160824	LOC103160824	NW_003613613.1	-	-	gene1625
103160827	LOC103160827	NW_003614034.1	XR_482625.2	-	rna18419
103160828	LOC103160828	NW_003613671.1	XR_001723357.1	-	rna6018
103160828	LOC103160828	NW_003613671.1	XR_479698.2	-	rna6019
103160829	LOC103160829	NW_003613842.1	XR_482208.2	-	rna12841
103160829	LOC103160829	NW_003613842.1	XR_482207.2	-	rna12839
103160829	LOC103160829	NW_003613842.1	XR_001726454.1	-	rna12840
103160831	LOC103160831	NW_003613842.1	XM_016975052.1	XP_016830541.1	rna12832
103160831	LOC103160831	NW_003613842.1	XM_007641990.2	XP_007640180.1	rna12831
103160833	LOC103160833	NW_003614541.1	XR_483319.2	-	rna27229
103160835	LOC103160835	NW_003614261.1	XR_483022.2	-	rna23339
103160836	LOC103160836	NW_003614261.1	XR_483021.2	-	rna23335
103160836	LOC103160836	NW_003614261.1	XR_001727516.1	-	rna23336
103160837	LOC103160837	NW_003614261.1	XR_483020.2	-	rna23333
103160844	LOC103160844	NW_003614044.1	XR_482639.2	-	rna18594
103160844	LOC103160844	NW_003614044.1	XR_001727011.1	-	rna18595
103160845	Scml1	NW_003614044.1	XM_016976539.1	XP_016832028.1	rna18597
103160846	Fbxo33	NW_003615023.1	XM_016980011.1	XP_016835500.1	rna32421
103160850	LOC103160850	NW_003613580.1	XR_479736.2	-	rna70
103160853	LOC103160853	NW_003613671.1	XM_016968398.1	XP_016823887.1	rna6016
103160853	LOC103160853	NW_003613671.1	XM_016968394.1	XP_016823883.1	rna6015
103160854	LOC103160854	NW_003614543.1	XR_001727924.1	-	rna27248
103160854	LOC103160854	NW_003614543.1	XR_001727923.1	-	rna27249
103160857	LOC103160857	NW_003613930.1	-	-	gene10288
103160858	LOC103160858	NW_003613957.1	XR_482469.2	-	rna16752
103160858	LOC103160858	NW_003613957.1	XR_482468.2	-	rna16751
103160858	LOC103160858	NW_003613957.1	XR_001726826.1	-	rna16750
103160858	LOC103160858	NW_003613957.1	XR_001726827.1	-	rna16749
103160859	LOC103160859	NW_003613957.1	XR_482470.2	-	rna16754
103160859	LOC103160859	NW_003613957.1	XR_482471.2	-	rna16756
103160859	LOC103160859	NW_003613957.1	XR_001726828.1	-	rna16755
103160860	LOC103160860	NW_003613957.1	XR_001726829.1	-	rna16759
103160860	LOC103160860	NW_003613957.1	XR_001726830.1	-	rna16758
103160860	LOC103160860	NW_003613957.1	XR_001726831.1	-	rna16757
103160861	LOC103160861	NW_003613957.1	XR_482473.2	-	rna16760
103160862	LOC103160862	NW_003616498.1	XR_484131.2	-	rna38266
103160864	Macrod2	NW_003614287.1	XM_016977729.1	XP_016833218.1	rna23769
103160866	LOC103160866	NW_003616630.1	XM_016963537.1	XP_016819026.1	rna38548
103160869	LOC103160869	NW_003614114.1	-	-	gene13005
103160870	LOC103160870	NW_003613724.1	XR_001725999.1	-	rna8704
103160871	LOC103160871	NW_003613673.1	XM_007620284.1	XP_007618474.1	rna6054
103160878	LOC103160878	NW_003614716.1	XM_007650062.1	XP_007648252.1	rna29260
103160880	LOC103160880	NW_003613673.1	XR_479732.2	-	rna6070
103160880	LOC103160880	NW_003613673.1	XR_479734.2	-	rna6069
103160880	LOC103160880	NW_003613673.1	XR_479733.2	-	rna6067
103160880	LOC103160880	NW_003613673.1	XR_001723412.1	-	rna6068
103160880	LOC103160880	NW_003613673.1	XR_479735.2	-	rna6066
103160881	LOC103160881	NW_003614618.1	-	-	gene18370
103160889	LOC103160889	NW_003613779.1	XR_482033.2	-	rna10611
103160893	LOC103160893	NW_003614078.1	XR_482702.2	-	rna19458
103160893	LOC103160893	NW_003614078.1	XR_001727112.1	-	rna19459
103160894	Ptges3l	NW_003614078.1	XM_007645158.2	XP_007643348.1	rna19470
103160894	Ptges3l	NW_003614078.1	XM_016976749.1	XP_016832238.1	rna19469
103160894	Ptges3l	NW_003614078.1	XM_007645159.2	XP_007643349.1	rna19468
103160894	Ptges3l	NW_003614078.1	XM_007645163.2	XP_007643353.1	rna19467
103160894	Ptges3l	NW_003614078.1	XM_007645161.2	XP_007643351.1	rna19466
103160894	Ptges3l	NW_003614078.1	XM_007645160.2	XP_007643350.1	rna19465
103160895	LOC103160895	NW_003614078.1	XR_482703.2	-	rna19487
103160896	Hmbox1	NW_003613673.1	XM_016968491.1	XP_016823980.1	rna6051
103160901	Actl10	NW_003613833.1	XM_007641810.2	XP_007640000.1	rna12439
103160901	Actl10	NW_003613833.1	XM_016974965.1	XP_016830454.1	rna12440
103160902	Efcab8	NW_003613890.1	XM_016975519.1	XP_016831008.1	rna14752
103160903	LOC103160903	NW_003614625.1	XR_483387.2	-	rna28381
103160903	LOC103160903	NW_003614625.1	XR_001728017.1	-	rna28380
103160911	LOC103160911	NW_003613591.1	XR_001726216.1	-	rna1001
103160911	LOC103160911	NW_003613591.1	XR_481971.2	-	rna1000
103160914	LOC103160914	NW_003615029.1	-	-	gene21088
103160915	LOC103160915	NW_003613877.1	-	-	gene9131
103160918	LOC103160918	NW_003615754.1	XM_007653477.1	XP_007651667.1	rna36243
103160919	LOC103160919	NW_003614272.1	XR_483064.2	-	rna23567
103160919	LOC103160919	NW_003614272.1	XR_001727541.1	-	rna23568
103160919	LOC103160919	NW_003614272.1	XR_483048.2	-	rna23565
103160919	LOC103160919	NW_003614272.1	XR_483060.2	-	rna23564
103160919	LOC103160919	NW_003614272.1	XR_483056.2	-	rna23563
103160919	LOC103160919	NW_003614272.1	XR_483037.2	-	rna23569
103160919	LOC103160919	NW_003614272.1	XR_001727545.1	-	rna23570
103160919	LOC103160919	NW_003614272.1	XR_483036.2	-	rna23561
103160919	LOC103160919	NW_003614272.1	XR_483040.2	-	rna23562
103160919	LOC103160919	NW_003614272.1	XR_483062.2	-	rna23566
103160919	LOC103160919	NW_003614272.1	XR_001727546.1	-	rna23571
103160919	LOC103160919	NW_003614272.1	XR_483057.2	-	rna23586
103160919	LOC103160919	NW_003614272.1	XR_001727556.1	-	rna23573
103160919	LOC103160919	NW_003614272.1	XR_001727552.1	-	rna23583
103160919	LOC103160919	NW_003614272.1	XR_001727557.1	-	rna23584
103160919	LOC103160919	NW_003614272.1	XR_483050.2	-	rna23585
103160919	LOC103160919	NW_003614272.1	XR_001727549.1	-	rna23582
103160919	LOC103160919	NW_003614272.1	XR_483061.2	-	rna23581
103160919	LOC103160919	NW_003614272.1	XR_001727539.1	-	rna23587
103160919	LOC103160919	NW_003614272.1	XR_483054.2	-	rna23580
103160919	LOC103160919	NW_003614272.1	XR_001727548.1	-	rna23572
103160919	LOC103160919	NW_003614272.1	XR_483046.2	-	rna23579
103160919	LOC103160919	NW_003614272.1	XR_001727553.1	-	rna23577
103160919	LOC103160919	NW_003614272.1	XR_001727551.1	-	rna23588
103160919	LOC103160919	NW_003614272.1	XR_001727558.1	-	rna23589
103160919	LOC103160919	NW_003614272.1	XR_483055.2	-	rna23590
103160919	LOC103160919	NW_003614272.1	XR_001727550.1	-	rna23576
103160919	LOC103160919	NW_003614272.1	XR_001727547.1	-	rna23575
103160919	LOC103160919	NW_003614272.1	XR_001727544.1	-	rna23574
103160919	LOC103160919	NW_003614272.1	XR_483038.2	-	rna23578
103160919	LOC103160919	NW_003614272.1	XR_483035.2	-	rna23560
103160919	LOC103160919	NW_003614272.1	XR_001727540.1	-	rna23545
103160919	LOC103160919	NW_003614272.1	XR_483052.2	-	rna23558
103160919	LOC103160919	NW_003614272.1	XR_001727537.1	-	rna23544
103160919	LOC103160919	NW_003614272.1	XR_001727542.1	-	rna23546
103160919	LOC103160919	NW_003614272.1	XR_483032.2	-	rna23542
103160919	LOC103160919	NW_003614272.1	XR_483066.2	-	rna23559
103160919	LOC103160919	NW_003614272.1	XR_001727554.1	-	rna23541
103160919	LOC103160919	NW_003614272.1	XR_001727543.1	-	rna23547
103160919	LOC103160919	NW_003614272.1	XR_483058.2	-	rna23548
103160919	LOC103160919	NW_003614272.1	XR_483063.2	-	rna23549
103160919	LOC103160919	NW_003614272.1	XR_483047.2	-	rna23550
103160919	LOC103160919	NW_003614272.1	XR_483065.2	-	rna23543
103160919	LOC103160919	NW_003614272.1	XR_483042.2	-	rna23557
103160919	LOC103160919	NW_003614272.1	XR_483039.2	-	rna23556
103160919	LOC103160919	NW_003614272.1	XR_483044.2	-	rna23555
103160919	LOC103160919	NW_003614272.1	XR_001727555.1	-	rna23551
103160919	LOC103160919	NW_003614272.1	XR_483033.2	-	rna23554
103160919	LOC103160919	NW_003614272.1	XR_001727536.1	-	rna23553
103160919	LOC103160919	NW_003614272.1	XR_001727538.1	-	rna23552
103160920	LOC103160920	NW_003613860.1	XR_482253.1	-	rna13640
103160920	LOC103160920	NW_003613860.1	XR_482252.2	-	rna13639
103160921	LOC103160921	NW_003613694.1	XM_016971322.1	XP_016826811.1	rna7277
103160921	LOC103160921	NW_003613694.1	XM_016971323.1	XP_016826812.1	rna7276
103160922	LOC103160922	NW_003613694.1	XR_480605.2	-	rna7266
103160923	LOC103160923	NW_003613694.1	XR_480604.2	-	rna7263
103160923	LOC103160923	NW_003613694.1	XR_001724528.1	-	rna7264
103160923	LOC103160923	NW_003613694.1	XR_001724527.1	-	rna7265
103160924	LOC103160924	NW_003613585.1	XM_007620948.1	XP_007619138.1	rna604
103160925	LOC103160925	NW_003613675.1	-	-	gene3958
103160926	LOC103160926	NW_003613675.1	-	-	gene3947
103160929	LOC103160929	NW_003613694.1	XM_016971142.1	XP_016826631.1	rna7205
103160939	LOC103160939	NW_003616106.1	-	-	id399395
103160939	LOC103160939	NW_003616106.1	-	-	gene24862
103160941	LOC103160941	NW_003616106.1	-	-	gene24861
103160941	LOC103160941	NW_003616106.1	-	-	id399392
103160943	LOC103160943	NW_003613935.1	XR_482427.2	-	rna16238
103160943	LOC103160943	NW_003613935.1	XR_001726766.1	-	rna16239
103160946	LOC103160946	NW_003616196.1	XR_484056.2	-	rna37521
103160949	Celsr1	NW_003615917.1	XM_007653717.2	XP_007651907.1	rna36715
103160951	LOC103160951	NW_003615673.1	XR_001728688.1	-	rna35937
103160951	LOC103160951	NW_003615673.1	XR_001728691.1	-	rna35935
103160951	LOC103160951	NW_003615673.1	XR_001728690.1	-	rna35934
103160951	LOC103160951	NW_003615673.1	XR_001728689.1	-	rna35936
103160951	LOC103160951	NW_003615673.1	XR_483924.2	-	rna35938
103160952	LOC103160952	NW_003617909.1	XM_016963918.1	XP_016819407.1	rna40107
103160953	LOC103160953	NW_003615692.1	-	-	gene23783
103160957	LOC103160957	NW_003613595.1	XR_482226.1	-	rna1327
103160960	LOC103160960	NW_003613595.1	XM_016975000.1	XP_016830489.1	rna1281
103160961	LOC103160961	NW_003613595.1	XM_007642289.1	XP_007640479.1	rna1285
103160963	LOC103160963	NW_003613676.1	XR_479814.2	-	rna6166
103160963	LOC103160963	NW_003613676.1	XR_001723539.1	-	rna6164
103160963	LOC103160963	NW_003613676.1	XR_479816.1	-	rna6168
103160963	LOC103160963	NW_003613676.1	XR_479813.2	-	rna6169
103160963	LOC103160963	NW_003613676.1	XR_001723540.1	-	rna6170
103160963	LOC103160963	NW_003613676.1	XR_479812.2	-	rna6165
103160963	LOC103160963	NW_003613676.1	XR_479815.2	-	rna6167
103160964	LOC103160964	NW_003613676.1	XR_479817.2	-	rna6173
103160964	LOC103160964	NW_003613676.1	XR_001723541.1	-	rna6172
103160967	LOC103160967	NW_003613917.1	XR_001726722.1	-	rna15759
103160968	LOC103160968	NW_003613917.1	XR_001726723.1	-	rna15758
103160969	LOC103160969	NW_003616682.1	XR_001721550.1	-	rna38633
103160970	LOC103160970	NW_003613582.1	-	-	gene168
103160971	Nmnat3	NW_003613594.1	XM_016974875.1	XP_016830364.1	rna1166
103160971	Nmnat3	NW_003613594.1	XM_007641477.2	XP_007639667.1	rna1165
103160971	Nmnat3	NW_003613594.1	XM_007641472.2	XP_007639662.1	rna1164
103160972	LOC103160972	NW_003613594.1	-	-	gene769
103160973	LOC103160973	NW_003613676.1	-	-	gene3965
103160984	LOC103160984	NW_003613625.1	XR_483550.2	-	rna3158
103160984	LOC103160984	NW_003613625.1	XR_483551.2	-	rna3159
103160984	LOC103160984	NW_003613625.1	XR_001728269.1	-	rna3160
103160985	LOC103160985	NW_003613810.1	XR_482137.2	-	rna11851
103160990	LOC103160990	NW_003613927.1	-	-	gene10261
103160994	LOC103160994	NW_003616116.1	-	-	gene24894
103161007	LOC103161007	NW_003614059.1	XR_482674.2	-	rna18991
103161012	Hhla2	NW_003613771.1	XM_007640802.1	XP_007638992.1	rna10425
103161022	LOC103161022	NW_003613586.1	XR_001723699.1	-	rna624
103161022	LOC103161022	NW_003613586.1	XR_479841.2	-	rna625
103161022	LOC103161022	NW_003613586.1	XR_001723703.1	-	rna626
103161023	LOC103161023	NW_003614147.1	XR_001727277.1	-	rna21030
103161024	LOC103161024	NW_003614147.1	-	-	gene13492
103161025	LOC103161025	NW_003614147.1	XR_482848.2	-	rna21023
103161026	LOC103161026	NW_003614904.1	XR_483579.2	-	rna31429
103161027	LOC103161027	NW_003613594.1	XR_001726405.1	-	rna1211
103161027	LOC103161027	NW_003613594.1	XR_001726407.1	-	rna1213
103161027	LOC103161027	NW_003613594.1	XR_001726406.1	-	rna1212
103161028	Rnf7	NW_003613594.1	XM_007641520.1	XP_007639710.1	rna1175
103161029	LOC103161029	NW_003613972.1	-	-	gene10903
103161030	LOC103161030	NW_003614030.1	XR_482619.2	-	rna18308
103161030	LOC103161030	NW_003614030.1	XR_482618.2	-	rna18309
103161031	Mrps28	NW_003614364.1	XM_007647957.1	XP_007646147.1	rna25044
103161032	LOC103161032	NW_003614364.1	-	-	gene16217
103161033	Znf205	NW_003614574.1	XM_016978833.1	XP_016834322.1	rna27791
103161035	LOC103161035	NW_003614574.1	XM_007649340.1	XP_007647530.1	rna27768
103161036	Znf200	NW_003614574.1	XM_016978841.1	XP_016834330.1	rna27766
103161039	LOC103161039	NW_003613726.1	-	-	gene5580
103161041	LOC103161041	NW_003613726.1	XR_001726021.1	-	rna8828
103161041	LOC103161041	NW_003613726.1	XR_481844.2	-	rna8839
103161041	LOC103161041	NW_003613726.1	XR_001726016.1	-	rna8830
103161041	LOC103161041	NW_003613726.1	XR_001726013.1	-	rna8832
103161041	LOC103161041	NW_003613726.1	XR_001726020.1	-	rna8826
103161041	LOC103161041	NW_003613726.1	XR_481832.2	-	rna8831
103161041	LOC103161041	NW_003613726.1	XR_001726022.1	-	rna8824
103161041	LOC103161041	NW_003613726.1	XR_001726015.1	-	rna8825
103161041	LOC103161041	NW_003613726.1	XR_001726019.1	-	rna8829
103161041	LOC103161041	NW_003613726.1	XR_481837.2	-	rna8838
103161041	LOC103161041	NW_003613726.1	XR_001726017.1	-	rna8827
103161041	LOC103161041	NW_003613726.1	XR_001726018.1	-	rna8836
103161041	LOC103161041	NW_003613726.1	XR_001726014.1	-	rna8835
103161041	LOC103161041	NW_003613726.1	XR_001726011.1	-	rna8833
103161041	LOC103161041	NW_003613726.1	XR_481839.2	-	rna8837
103161041	LOC103161041	NW_003613726.1	XR_001726012.1	-	rna8834
103161042	Crocc2	NW_003613726.1	XM_016974084.1	XP_016829573.1	rna8790
103161044	LOC103161044	NW_003613855.1	XR_482241.2	-	rna13471
103161044	LOC103161044	NW_003613855.1	XR_482240.2	-	rna13472
103161045	LOC103161045	NW_003613855.1	XM_007642339.2	XP_007640529.1	rna13478
103161046	LOC103161046	NW_003613677.1	XR_479868.2	-	rna6256
103161046	LOC103161046	NW_003613677.1	XR_001723609.1	-	rna6257
103161050	LOC103161050	NW_003616669.1	XR_484169.2	-	rna38606
103161050	LOC103161050	NW_003616669.1	XR_001721548.1	-	rna38605
103161051	LOC103161051	NW_003614535.1	XR_483315.2	-	rna27185
103161053	LOC103161053	NW_003614478.1	XR_001727862.1	-	rna26612
103161053	LOC103161053	NW_003614478.1	XR_483273.2	-	rna26613
